cod_produtor,cod_regional,log_ativo_x,estrutura_fat,cdn_repres_x,estrutura_area,vlr_realizado_fat,safra,vlr_potencial_rec,vlr_potencial_fat,vlr_realizado_rec,perc_area_prop,perc_faturamento,perc_recebimento,area_cult_prop,area_cult_tot,grupo_produtor,estrutura_rec,area_com_mat,estrutura_geral,vlr_realizado_geral_rec,vlr_potencial_geral_rec,vlr_preco_medio_sc,perc_geral,data_atu,usuario_atu,hora_atu,estrutura_margem,Unnamed: 0,cod_empresa,num_aval1,num_aval2,cod_estabel,dt_inscricao,descendencia,l_cpf,l_rg,l_foto,l_formulario,l_declaracao,l_procuracao,estrutura,sexo,Bloqueado,log_desc_contratos,log_ativo_y,mot_ativo,cdn_repres_y,ult_usuario,dat_usuario,usu-alteracao,hora-alteracao,log_emite_receita,ind-referencia,ind-cheque,ind-protesto,ind-forum,ind-safras-ant,ind-observacao,origem,empresa_fisco,log_envia_palm,dt-serasa,nome-emit,cpf,nome-abrev,cdn_grupo_cliente,tipo_produtor,tipo_retencao_inss,safra_crm,log_crm,dat_emis_id_estad,dt_implant_ini,cliente_novo,dt_ult_movto,safra_ult_movto,situacao,cliente_foco,log_ativo_pa,log_cliente_pet,cod_rep_secundario,apl_classif_produtor,apl_optou_declaracao,apl_dt_valid_classif,log_coop_imovel_proprio,apl_impr_assinada,dt_demissao,log_int_camposdealer,cod_transp,nome_transp,log_participante_bayer,log_produtor_dap,log_cooperativa,dt_validade_dap
50863,2,0,,2030,E,0.0,2017/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,16:58:38,,12944,1,0,0,2,2001-06-15,,False,False,False,False,False,False,Nenhum,1,True,False,False,TORNOU-SE COOPERADO,0,,(null),,,False,SI,False,False,False,False,,D,N,False,(null),Noah Lima,831487607,Elisa Lima,0,,1,,False,(null),1999-11-01,False,(null),,Inativo,False,False,False,0,1.0,True,9999-12-31,True,False,(null),True,71740,Diego Silva,False,False,False,(null)
50863,2,0,,2030,E,0.0,2018/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,16:40:22,,12944,1,0,0,2,2001-06-15,,False,False,False,False,False,False,Nenhum,1,True,False,False,TORNOU-SE COOPERADO,0,,(null),,,False,SI,False,False,False,False,,D,N,False,(null),Noah Lima,831487607,Elisa Lima,0,,1,,False,(null),1999-11-01,False,(null),,Inativo,False,False,False,0,1.0,True,9999-12-31,True,False,(null),True,71740,Diego Silva,False,False,False,(null)
50866,2,0,,2030,E,0.0,2016/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4010,,0.0,E,0.0,0.0,0.0,0.0,2019-03-18,CRM3024,08:52:01,,12947,1,0,0,2,2001-05-24,,False,False,False,False,False,False,Nenhum,1,True,False,False,coop 1927,2011,02-ALINE,2005-12-28,01-neide,16/03/07 - 08:24,False,SI,False,False,False,False,,D,N,False,(null),Clara Dias,47294842906,Sabrina da Luz,0,,1,,False,(null),2000-01-04,False,(null),,Inativo,False,False,False,0,0.0,False,(null),True,False,(null),True,72199,Vitória Viana,False,False,False,(null)
50866,2,0,,2030,E,0.0,2016/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4010,,0.0,E,0.0,0.0,0.0,0.0,2019-03-18,CRM3024,08:38:08,,12947,1,0,0,2,2001-05-24,,False,False,False,False,False,False,Nenhum,1,True,False,False,coop 1927,2011,02-ALINE,2005-12-28,01-neide,16/03/07 - 08:24,False,SI,False,False,False,False,,D,N,False,(null),Clara Dias,47294842906,Sabrina da Luz,0,,1,,False,(null),2000-01-04,False,(null),,Inativo,False,False,False,0,0.0,False,(null),True,False,(null),True,72199,Vitória Viana,False,False,False,(null)
50866,2,0,,2030,E,0.0,2017/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4010,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,17:12:17,,12947,1,0,0,2,2001-05-24,,False,False,False,False,False,False,Nenhum,1,True,False,False,coop 1927,2011,02-ALINE,2005-12-28,01-neide,16/03/07 - 08:24,False,SI,False,False,False,False,,D,N,False,(null),Clara Dias,47294842906,Sabrina da Luz,0,,1,,False,(null),2000-01-04,False,(null),,Inativo,False,False,False,0,0.0,False,(null),True,False,(null),True,72199,Vitória Viana,False,False,False,(null)
50866,2,0,,2030,E,0.0,2017/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4010,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,16:58:38,,12947,1,0,0,2,2001-05-24,,False,False,False,False,False,False,Nenhum,1,True,False,False,coop 1927,2011,02-ALINE,2005-12-28,01-neide,16/03/07 - 08:24,False,SI,False,False,False,False,,D,N,False,(null),Clara Dias,47294842906,Sabrina da Luz,0,,1,,False,(null),2000-01-04,False,(null),,Inativo,False,False,False,0,0.0,False,(null),True,False,(null),True,72199,Vitória Viana,False,False,False,(null)
50866,2,0,,2030,E,0.0,2018/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4010,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,16:40:23,,12947,1,0,0,2,2001-05-24,,False,False,False,False,False,False,Nenhum,1,True,False,False,coop 1927,2011,02-ALINE,2005-12-28,01-neide,16/03/07 - 08:24,False,SI,False,False,False,False,,D,N,False,(null),Clara Dias,47294842906,Sabrina da Luz,0,,1,,False,(null),2000-01-04,False,(null),,Inativo,False,False,False,0,0.0,False,(null),True,False,(null),True,72199,Vitória Viana,False,False,False,(null)
50866,2,0,,2030,E,0.0,2018/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4010,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,09:38:23,,12947,1,0,0,2,2001-05-24,,False,False,False,False,False,False,Nenhum,1,True,False,False,coop 1927,2011,02-ALINE,2005-12-28,01-neide,16/03/07 - 08:24,False,SI,False,False,False,False,,D,N,False,(null),Clara Dias,47294842906,Sabrina da Luz,0,,1,,False,(null),2000-01-04,False,(null),,Inativo,False,False,False,0,0.0,False,(null),True,False,(null),True,72199,Vitória Viana,False,False,False,(null)
50868,2,0,E,2100,E,13169.82,2020/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50868,E,0.0,XX,0.0,0.0,0.0,0.0,2021-03-03,01-hugo,09:58:48,,12949,1,0,0,2,1999-11-01,,False,False,False,False,False,False,Mini,1,True,False,False,SEM MOVIMENTAÇÃO,2100,01-montes,2020-10-08,01-montes,08/10/20 - 09:07,False,BO,False,False,False,False,,D,N,False,(null),Gabrielly Fogaça,81295761445,Murilo Correia,50868,,1,"2013/2014,2014/2014,2014/2015,2015/2015,2016/2017,2017/2018,2017/2017,2018/2018,2018/2019,2019/2019,2019/2020,2016/2016,2020/2020,2020/2021,2021/2022,2021/2021,2022/2022",True,(null),1999-11-01,False,2008-03-24,2007/2008,Inativo,False,False,False,0,1.0,True,9999-12-31,True,False,2020-10-08,True,0,Joaquim Gonçalves,False,False,False,(null)
50873,2,0,E,40007,,5409.0,2013/2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8233,E,0.0,E,0.0,0.0,0.0,0.0,2019-03-18,CRM3024,10:33:08,,12954,1,0,0,2,1999-11-01,,False,False,False,False,False,False,Mini,1,True,False,False,COOP. 8233,40007,,2013-12-18,01-BRUNA,18/12/13 - 11:08,False,BO,False,False,False,False,,D,N,True,(null),Dr. Cauã Sales,16654931361,Alexia Souza,8233,,1,"2025/2025,2024/2025,2024/2024,2023/2024,2023/2023,2022/2023,2022/2022,2021/2022,2021/2021,2020/2021,2020/2020,2019/2020,2019/2019,2018/2019,2018/2018,2017/2018,2017/2017,2016/2017,2016/2016,2015/2016,2015/2015,2014/2015,2014/2014,2013/2014",True,(null),1999-11-01,False,2013-03-23,2012/2013,Inativo,False,False,False,0,0.0,False,(null),True,False,2013-08-27,True,77307,Augusto Dias,False,False,False,(null)
50873,2,0,,40007,,0.0,2015/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8233,,0.0,E,0.0,0.0,0.0,0.0,2019-03-18,CRM3024,09:25:34,,12954,1,0,0,2,1999-11-01,,False,False,False,False,False,False,Mini,1,True,False,False,COOP. 8233,40007,,2013-12-18,01-BRUNA,18/12/13 - 11:08,False,BO,False,False,False,False,,D,N,True,(null),Dr. Cauã Sales,16654931361,Alexia Souza,8233,,1,"2025/2025,2024/2025,2024/2024,2023/2024,2023/2023,2022/2023,2022/2022,2021/2022,2021/2021,2020/2021,2020/2020,2019/2020,2019/2019,2018/2019,2018/2018,2017/2018,2017/2017,2016/2017,2016/2016,2015/2016,2015/2015,2014/2015,2014/2014,2013/2014",True,(null),1999-11-01,False,2013-03-23,2012/2013,Inativo,False,False,False,0,0.0,False,(null),True,False,2013-08-27,True,77307,Augusto Dias,False,False,False,(null)
50873,2,0,,40008,E,0.0,2016/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8233,,0.0,E,0.0,0.0,0.0,0.0,2019-03-18,CRM3024,08:52:01,,12954,1,0,0,2,1999-11-01,,False,False,False,False,False,False,Mini,1,True,False,False,COOP. 8233,40007,,2013-12-18,01-BRUNA,18/12/13 - 11:08,False,BO,False,False,False,False,,D,N,True,(null),Dr. Cauã Sales,16654931361,Alexia Souza,8233,,1,"2025/2025,2024/2025,2024/2024,2023/2024,2023/2023,2022/2023,2022/2022,2021/2022,2021/2021,2020/2021,2020/2020,2019/2020,2019/2019,2018/2019,2018/2018,2017/2018,2017/2017,2016/2017,2016/2016,2015/2016,2015/2015,2014/2015,2014/2014,2013/2014",True,(null),1999-11-01,False,2013-03-23,2012/2013,Inativo,False,False,False,0,0.0,False,(null),True,False,2013-08-27,True,77307,Augusto Dias,False,False,False,(null)
50873,2,0,,40007,,0.0,2016/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8233,,0.0,E,0.0,0.0,0.0,0.0,2019-03-18,CRM3024,08:38:08,,12954,1,0,0,2,1999-11-01,,False,False,False,False,False,False,Mini,1,True,False,False,COOP. 8233,40007,,2013-12-18,01-BRUNA,18/12/13 - 11:08,False,BO,False,False,False,False,,D,N,True,(null),Dr. Cauã Sales,16654931361,Alexia Souza,8233,,1,"2025/2025,2024/2025,2024/2024,2023/2024,2023/2023,2022/2023,2022/2022,2021/2022,2021/2021,2020/2021,2020/2020,2019/2020,2019/2019,2018/2019,2018/2018,2017/2018,2017/2017,2016/2017,2016/2016,2015/2016,2015/2015,2014/2015,2014/2014,2013/2014",True,(null),1999-11-01,False,2013-03-23,2012/2013,Inativo,False,False,False,0,0.0,False,(null),True,False,2013-08-27,True,77307,Augusto Dias,False,False,False,(null)
50873,2,0,,40008,E,0.0,2017/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8233,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,17:12:17,,12954,1,0,0,2,1999-11-01,,False,False,False,False,False,False,Mini,1,True,False,False,COOP. 8233,40007,,2013-12-18,01-BRUNA,18/12/13 - 11:08,False,BO,False,False,False,False,,D,N,True,(null),Dr. Cauã Sales,16654931361,Alexia Souza,8233,,1,"2025/2025,2024/2025,2024/2024,2023/2024,2023/2023,2022/2023,2022/2022,2021/2022,2021/2021,2020/2021,2020/2020,2019/2020,2019/2019,2018/2019,2018/2018,2017/2018,2017/2017,2016/2017,2016/2016,2015/2016,2015/2015,2014/2015,2014/2014,2013/2014",True,(null),1999-11-01,False,2013-03-23,2012/2013,Inativo,False,False,False,0,0.0,False,(null),True,False,2013-08-27,True,77307,Augusto Dias,False,False,False,(null)
50873,2,0,,40007,,0.0,2017/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8233,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,16:58:38,,12954,1,0,0,2,1999-11-01,,False,False,False,False,False,False,Mini,1,True,False,False,COOP. 8233,40007,,2013-12-18,01-BRUNA,18/12/13 - 11:08,False,BO,False,False,False,False,,D,N,True,(null),Dr. Cauã Sales,16654931361,Alexia Souza,8233,,1,"2025/2025,2024/2025,2024/2024,2023/2024,2023/2023,2022/2023,2022/2022,2021/2022,2021/2021,2020/2021,2020/2020,2019/2020,2019/2019,2018/2019,2018/2018,2017/2018,2017/2017,2016/2017,2016/2016,2015/2016,2015/2015,2014/2015,2014/2014,2013/2014",True,(null),1999-11-01,False,2013-03-23,2012/2013,Inativo,False,False,False,0,0.0,False,(null),True,False,2013-08-27,True,77307,Augusto Dias,False,False,False,(null)
50873,2,0,,40008,E,0.0,2018/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8233,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,16:40:23,,12954,1,0,0,2,1999-11-01,,False,False,False,False,False,False,Mini,1,True,False,False,COOP. 8233,40007,,2013-12-18,01-BRUNA,18/12/13 - 11:08,False,BO,False,False,False,False,,D,N,True,(null),Dr. Cauã Sales,16654931361,Alexia Souza,8233,,1,"2025/2025,2024/2025,2024/2024,2023/2024,2023/2023,2022/2023,2022/2022,2021/2022,2021/2021,2020/2021,2020/2020,2019/2020,2019/2019,2018/2019,2018/2018,2017/2018,2017/2017,2016/2017,2016/2016,2015/2016,2015/2015,2014/2015,2014/2014,2013/2014",True,(null),1999-11-01,False,2013-03-23,2012/2013,Inativo,False,False,False,0,0.0,False,(null),True,False,2013-08-27,True,77307,Augusto Dias,False,False,False,(null)
50873,2,0,,40008,E,0.0,2018/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8233,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,09:38:23,,12954,1,0,0,2,1999-11-01,,False,False,False,False,False,False,Mini,1,True,False,False,COOP. 8233,40007,,2013-12-18,01-BRUNA,18/12/13 - 11:08,False,BO,False,False,False,False,,D,N,True,(null),Dr. Cauã Sales,16654931361,Alexia Souza,8233,,1,"2025/2025,2024/2025,2024/2024,2023/2024,2023/2023,2022/2023,2022/2022,2021/2022,2021/2021,2020/2021,2020/2020,2019/2020,2019/2019,2018/2019,2018/2018,2017/2018,2017/2017,2016/2017,2016/2016,2015/2016,2015/2015,2014/2015,2014/2014,2013/2014",True,(null),1999-11-01,False,2013-03-23,2012/2013,Inativo,False,False,False,0,0.0,False,(null),True,False,2013-08-27,True,77307,Augusto Dias,False,False,False,(null)
50875,2,0,,40008,E,0.0,2016/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940,,0.0,E,0.0,0.0,0.0,0.0,2019-03-18,CRM3024,08:52:01,,12956,1,0,0,2,2001-05-25,,False,False,False,False,False,False,Nenhum,1,True,False,False,TORNOU-SE COOPERADO,0,,(null),,,False,SI,False,False,False,False,,D,N,False,(null),Gabriel Cavalcanti,81362810389,Paulo Teixeira,0,,1,,False,(null),2000-01-04,False,(null),,Inativo,False,False,False,0,0.0,False,(null),True,False,(null),True,3296,Daniela Lima,False,False,False,(null)
50875,2,0,,40008,E,0.0,2016/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940,,0.0,E,0.0,0.0,0.0,0.0,2019-03-18,CRM3024,08:38:08,,12956,1,0,0,2,2001-05-25,,False,False,False,False,False,False,Nenhum,1,True,False,False,TORNOU-SE COOPERADO,0,,(null),,,False,SI,False,False,False,False,,D,N,False,(null),Gabriel Cavalcanti,81362810389,Paulo Teixeira,0,,1,,False,(null),2000-01-04,False,(null),,Inativo,False,False,False,0,0.0,False,(null),True,False,(null),True,3296,Daniela Lima,False,False,False,(null)
50875,2,0,,40008,E,0.0,2017/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,17:12:17,,12956,1,0,0,2,2001-05-25,,False,False,False,False,False,False,Nenhum,1,True,False,False,TORNOU-SE COOPERADO,0,,(null),,,False,SI,False,False,False,False,,D,N,False,(null),Gabriel Cavalcanti,81362810389,Paulo Teixeira,0,,1,,False,(null),2000-01-04,False,(null),,Inativo,False,False,False,0,0.0,False,(null),True,False,(null),True,3296,Daniela Lima,False,False,False,(null)
50875,2,0,,40008,E,0.0,2017/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,16:58:38,,12956,1,0,0,2,2001-05-25,,False,False,False,False,False,False,Nenhum,1,True,False,False,TORNOU-SE COOPERADO,0,,(null),,,False,SI,False,False,False,False,,D,N,False,(null),Gabriel Cavalcanti,81362810389,Paulo Teixeira,0,,1,,False,(null),2000-01-04,False,(null),,Inativo,False,False,False,0,0.0,False,(null),True,False,(null),True,3296,Daniela Lima,False,False,False,(null)
50875,2,0,,40008,E,0.0,2018/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,16:40:23,,12956,1,0,0,2,2001-05-25,,False,False,False,False,False,False,Nenhum,1,True,False,False,TORNOU-SE COOPERADO,0,,(null),,,False,SI,False,False,False,False,,D,N,False,(null),Gabriel Cavalcanti,81362810389,Paulo Teixeira,0,,1,,False,(null),2000-01-04,False,(null),,Inativo,False,False,False,0,0.0,False,(null),True,False,(null),True,3296,Daniela Lima,False,False,False,(null)
50875,2,0,,40008,E,0.0,2018/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,09:38:23,,12956,1,0,0,2,2001-05-25,,False,False,False,False,False,False,Nenhum,1,True,False,False,TORNOU-SE COOPERADO,0,,(null),,,False,SI,False,False,False,False,,D,N,False,(null),Gabriel Cavalcanti,81362810389,Paulo Teixeira,0,,1,,False,(null),2000-01-04,False,(null),,Inativo,False,False,False,0,0.0,False,(null),True,False,(null),True,3296,Daniela Lima,False,False,False,(null)
50880,2,0,,2011,E,0.0,2016/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4071,,0.0,E,0.0,0.0,0.0,0.0,2019-03-18,CRM3024,08:52:01,,12961,1,0,0,2,2001-05-25,,False,False,False,False,False,False,Nenhum,1,True,False,False,TORNOU-SE COOPERADO,0,,(null),,,False,SI,False,False,False,False,,D,N,False,(null),Sr. Ryan Castro,43514900326,Dr. Antônio Silva,0,,1,,False,(null),2000-01-04,False,(null),,Inativo,False,False,False,0,1.0,True,9999-12-31,True,False,(null),True,72097,Maria Julia Ribeiro,False,False,False,(null)
50880,2,0,,2011,E,0.0,2016/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4071,,0.0,E,0.0,0.0,0.0,0.0,2019-03-18,CRM3024,08:38:08,,12961,1,0,0,2,2001-05-25,,False,False,False,False,False,False,Nenhum,1,True,False,False,TORNOU-SE COOPERADO,0,,(null),,,False,SI,False,False,False,False,,D,N,False,(null),Sr. Ryan Castro,43514900326,Dr. Antônio Silva,0,,1,,False,(null),2000-01-04,False,(null),,Inativo,False,False,False,0,1.0,True,9999-12-31,True,False,(null),True,72097,Maria Julia Ribeiro,False,False,False,(null)
50880,2,0,,2011,E,0.0,2017/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4071,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,17:12:17,,12961,1,0,0,2,2001-05-25,,False,False,False,False,False,False,Nenhum,1,True,False,False,TORNOU-SE COOPERADO,0,,(null),,,False,SI,False,False,False,False,,D,N,False,(null),Sr. Ryan Castro,43514900326,Dr. Antônio Silva,0,,1,,False,(null),2000-01-04,False,(null),,Inativo,False,False,False,0,1.0,True,9999-12-31,True,False,(null),True,72097,Maria Julia Ribeiro,False,False,False,(null)
50880,2,0,,2011,E,0.0,2017/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4071,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,16:58:38,,12961,1,0,0,2,2001-05-25,,False,False,False,False,False,False,Nenhum,1,True,False,False,TORNOU-SE COOPERADO,0,,(null),,,False,SI,False,False,False,False,,D,N,False,(null),Sr. Ryan Castro,43514900326,Dr. Antônio Silva,0,,1,,False,(null),2000-01-04,False,(null),,Inativo,False,False,False,0,1.0,True,9999-12-31,True,False,(null),True,72097,Maria Julia Ribeiro,False,False,False,(null)
50880,2,0,,2011,E,0.0,2018/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4071,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,16:40:23,,12961,1,0,0,2,2001-05-25,,False,False,False,False,False,False,Nenhum,1,True,False,False,TORNOU-SE COOPERADO,0,,(null),,,False,SI,False,False,False,False,,D,N,False,(null),Sr. Ryan Castro,43514900326,Dr. Antônio Silva,0,,1,,False,(null),2000-01-04,False,(null),,Inativo,False,False,False,0,1.0,True,9999-12-31,True,False,(null),True,72097,Maria Julia Ribeiro,False,False,False,(null)
50880,2,0,,2011,E,0.0,2018/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4071,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,09:38:23,,12961,1,0,0,2,2001-05-25,,False,False,False,False,False,False,Nenhum,1,True,False,False,TORNOU-SE COOPERADO,0,,(null),,,False,SI,False,False,False,False,,D,N,False,(null),Sr. Ryan Castro,43514900326,Dr. Antônio Silva,0,,1,,False,(null),2000-01-04,False,(null),,Inativo,False,False,False,0,1.0,True,9999-12-31,True,False,(null),True,72097,Maria Julia Ribeiro,False,False,False,(null)
52515,2,0,,2011,E,0.0,2017/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8595,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,17:12:22,,14277,1,0,0,68,1996-04-12,BRASILEIRA,False,False,False,False,False,False,Mini,1,True,False,False,COOP. 8585,20000,01-bruna,2014-05-21,01-bruna,21/05/14 - 09:27,False,SI,False,False,False,False,,D,N,True,(null),Rafael Martins,9027963558,Luiz Fernando Fernandes,52515,,1,",2013/2014",True,(null),1999-11-01,False,2003-03-18,2002/2003,Inativo,False,False,False,0,0.0,False,(null),True,False,2014-05-21,True,19535,Juan Jesus,False,False,False,(null)
52515,2,0,,2011,E,0.0,2017/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8595,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,16:58:43,,14277,1,0,0,68,1996-04-12,BRASILEIRA,False,False,False,False,False,False,Mini,1,True,False,False,COOP. 8585,20000,01-bruna,2014-05-21,01-bruna,21/05/14 - 09:27,False,SI,False,False,False,False,,D,N,True,(null),Rafael Martins,9027963558,Luiz Fernando Fernandes,52515,,1,",2013/2014",True,(null),1999-11-01,False,2003-03-18,2002/2003,Inativo,False,False,False,0,0.0,False,(null),True,False,2014-05-21,True,19535,Juan Jesus,False,False,False,(null)
52515,2,0,,40007,E,0.0,2018/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8595,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,16:40:28,,14277,1,0,0,68,1996-04-12,BRASILEIRA,False,False,False,False,False,False,Mini,1,True,False,False,COOP. 8585,20000,01-bruna,2014-05-21,01-bruna,21/05/14 - 09:27,False,SI,False,False,False,False,,D,N,True,(null),Rafael Martins,9027963558,Luiz Fernando Fernandes,52515,,1,",2013/2014",True,(null),1999-11-01,False,2003-03-18,2002/2003,Inativo,False,False,False,0,0.0,False,(null),True,False,2014-05-21,True,19535,Juan Jesus,False,False,False,(null)
52515,2,0,,40007,E,0.0,2018/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8595,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,09:38:27,,14277,1,0,0,68,1996-04-12,BRASILEIRA,False,False,False,False,False,False,Mini,1,True,False,False,COOP. 8585,20000,01-bruna,2014-05-21,01-bruna,21/05/14 - 09:27,False,SI,False,False,False,False,,D,N,True,(null),Rafael Martins,9027963558,Luiz Fernando Fernandes,52515,,1,",2013/2014",True,(null),1999-11-01,False,2003-03-18,2002/2003,Inativo,False,False,False,0,0.0,False,(null),True,False,2014-05-21,True,19535,Juan Jesus,False,False,False,(null)
53081,2,0,,2030,E,0.0,2016/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4010,,0.0,E,0.0,0.0,0.0,0.0,2019-03-18,CRM3024,08:52:07,,14781,1,0,0,2,1999-11-01,,False,False,False,False,False,False,Nenhum,1,True,False,False,COOP. 4009 - 19/08/03,2100,01-montes,2020-10-14,01-montes,14/10/20 - 17:52,False,SI,False,False,False,False,,D,N,False,(null),Clara Jesus,32577697878,Nicole Ramos,0,,1,2020/2021,True,(null),1999-11-01,False,2003-03-18,2002/2003,Inativo,False,False,False,0,1.0,True,9999-12-31,True,False,(null),True,73169,Pedro Henrique Duarte,False,False,False,(null)
53081,2,0,,2030,E,0.0,2016/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4010,,0.0,E,0.0,0.0,0.0,0.0,2019-03-18,CRM3024,08:38:14,,14781,1,0,0,2,1999-11-01,,False,False,False,False,False,False,Nenhum,1,True,False,False,COOP. 4009 - 19/08/03,2100,01-montes,2020-10-14,01-montes,14/10/20 - 17:52,False,SI,False,False,False,False,,D,N,False,(null),Clara Jesus,32577697878,Nicole Ramos,0,,1,2020/2021,True,(null),1999-11-01,False,2003-03-18,2002/2003,Inativo,False,False,False,0,1.0,True,9999-12-31,True,False,(null),True,73169,Pedro Henrique Duarte,False,False,False,(null)
53081,2,0,,2030,E,0.0,2017/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4010,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,17:12:24,,14781,1,0,0,2,1999-11-01,,False,False,False,False,False,False,Nenhum,1,True,False,False,COOP. 4009 - 19/08/03,2100,01-montes,2020-10-14,01-montes,14/10/20 - 17:52,False,SI,False,False,False,False,,D,N,False,(null),Clara Jesus,32577697878,Nicole Ramos,0,,1,2020/2021,True,(null),1999-11-01,False,2003-03-18,2002/2003,Inativo,False,False,False,0,1.0,True,9999-12-31,True,False,(null),True,73169,Pedro Henrique Duarte,False,False,False,(null)
53081,2,0,,2030,E,0.0,2017/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4010,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,16:58:45,,14781,1,0,0,2,1999-11-01,,False,False,False,False,False,False,Nenhum,1,True,False,False,COOP. 4009 - 19/08/03,2100,01-montes,2020-10-14,01-montes,14/10/20 - 17:52,False,SI,False,False,False,False,,D,N,False,(null),Clara Jesus,32577697878,Nicole Ramos,0,,1,2020/2021,True,(null),1999-11-01,False,2003-03-18,2002/2003,Inativo,False,False,False,0,1.0,True,9999-12-31,True,False,(null),True,73169,Pedro Henrique Duarte,False,False,False,(null)
53081,2,0,,2030,E,0.0,2018/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4010,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,16:40:29,,14781,1,0,0,2,1999-11-01,,False,False,False,False,False,False,Nenhum,1,True,False,False,COOP. 4009 - 19/08/03,2100,01-montes,2020-10-14,01-montes,14/10/20 - 17:52,False,SI,False,False,False,False,,D,N,False,(null),Clara Jesus,32577697878,Nicole Ramos,0,,1,2020/2021,True,(null),1999-11-01,False,2003-03-18,2002/2003,Inativo,False,False,False,0,1.0,True,9999-12-31,True,False,(null),True,73169,Pedro Henrique Duarte,False,False,False,(null)
